qualificationId,sectorId,branchId,occupationId,levelId
1400,64,83,535,4
1401,64,83,535,5
1402,64,83,536,1
1403,64,83,536,2
1404,64,83,536,4
1405,64,83,536,5
1406,64,83,537,1
1407,64,83,537,2
1408,64,83,537,4
1409,64,83,537,5
1410,79,67,383,1
1411,79,67,383,2
1412,79,67,538,3
1413,79,67,382,3
1414,79,67,539,3
1415,79,67,540,1
1416,79,67,539,1
1417,79,67,540,3
1418,79,67,540,2
1419,79,67,540,4
1420,79,67,538,5
1421,79,67,538,6
1422,79,67,539,5
1423,79,67,539,6
1424,79,67,540,5
1425,79,67,539,2
1426,79,67,539,4
1427,79,67,538,1
1428,79,67,538,2
1429,79,67,538,4
1430,35,84,541,4
1431,35,84,542,4
1432,35,84,543,4
1433,35,84,544,4
1434,35,84,545,4
1435,35,84,541,5
1436,35,84,542,5
1437,35,84,543,5
1438,35,84,544,5
1439,35,84,541,6
1440,35,84,542,6
1441,35,84,543,6
1442,35,84,544,6
1443,35,84,545,6
1444,35,84,545,5
1445,40,85,546,7
1446,40,85,547,5
1447,40,85,548,6
1448,40,85,547,4
1449,40,85,548,5
1450,40,85,549,5
1451,40,85,549,6
1452,40,85,550,6
1453,40,85,550,7
1454,40,85,551,5
1455,40,85,551,6
1456,40,85,552,5
1457,40,85,552,6
1458,40,85,553,4
1459,40,85,553,5
1460,44,,554,2
1461,44,,554,4
1462,44,,554,5
1463,44,,555,2
1464,44,,555,4
1465,44,,555,5
1466,44,,556,2
1467,44,,556,4
1468,44,,556,5
1469,44,,557,2
1470,44,,557,4
1471,44,,557,5
1472,44,,558,2
1473,44,,558,4
1474,44,,558,5
1475,44,,559,2
1476,44,,559,4
1477,44,,559,5
1478,44,,560,3
1479,44,,560,1
1480,44,,560,2
1481,44,,561,3
1482,44,,561,1
1483,44,,561,2
1484,44,,562,3
1485,44,,562,1
1486,44,,562,2
1487,44,,563,3
1488,44,,563,1
1489,44,,563,2
1490,81,86,564,2
1491,81,86,565,3
1492,81,86,566,1
1493,81,86,567,3
1494,81,86,568,3
1495,81,86,569,1
1496,81,86,570,1
1497,81,86,571,3
1498,81,86,572,1
1499,81,86,573,3
1500,81,86,574,1
1501,81,86,575,4
1502,81,86,576,2
1503,81,86,577,5
1504,81,86,578,5
1505,81,86,579,4
1506,81,86,579,5
1507,81,86,580,4
1508,81,86,581,4
1509,81,86,582,4
1510,81,86,583,5
1511,81,86,584,2
1512,81,86,585,4
1513,81,86,586,1
1514,81,86,587,2
1515,81,86,588,4
1516,81,86,589,2
1517,81,86,590,6
1518,81,86,591,2
1519,81,86,592,2
1520,81,86,593,1
1521,73,42,594,2
1522,73,42,594,4
1523,73,42,594,5
1524,98,87,595,2
1525,98,87,595,4
1526,98,87,595,5
1527,98,87,596,2
1528,98,87,596,4
1529,98,87,596,5
1530,98,87,597,2
1531,98,87,597,4
1532,98,87,597,5
1533,90,7,598,2
1534,90,7,598,4
1535,90,7,598,5
1536,90,6,599,2
1537,90,6,599,4
1538,90,6,599,5
1539,90,88,600,2
1540,90,88,600,4
1541,90,88,600,5
1542,90,89,601,2
1543,90,89,601,4
1544,90,89,601,5
1545,90,89,602,2
1546,90,89,602,4
1547,90,89,602,5
1548,90,90,603,4
1549,90,90,603,5
1550,90,90,604,5
1551,90,90,604,4
1552,90,7,605,1
1553,90,7,606,1
1554,90,7,606,2
1555,90,7,607,2
1556,90,7,607,4
1557,90,7,607,5
1558,90,7,605,2
1559,90,7,605,4
1560,90,7,605,5
1561,90,7,606,4
1562,90,6,608,1
1563,90,6,609,1
1564,90,6,610,1
1565,90,6,608,2
1566,90,6,608,4
1567,90,6,610,2
1568,90,6,610,4
1569,90,6,610,5
1570,90,6,609,5
1571,90,6,609,2
1572,90,6,609,4
1573,90,91,611,1
1574,90,91,612,1
1575,90,91,613,1
1576,90,91,613,2
1577,90,91,614,2
1578,90,91,614,4
1579,90,91,614,5
1580,90,91,611,2
1581,90,91,611,4
1582,90,91,611,5
1583,90,91,612,2
1584,90,91,612,4
1585,90,91,613,4
1586,35,59,615,1
1587,35,59,615,2
1588,35,59,616,1
1589,35,59,616,2
1590,35,59,616,4
1591,35,59,617,1
1592,35,59,617,2
1593,35,59,617,4
1594,35,59,618,1
1595,35,59,618,2
1596,35,59,619,4
1597,35,59,619,5
1598,35,59,619,6
1599,35,59,620,4
1600,35,59,620,5
1601,35,59,621,1
1602,35,59,621,2
1603,83,92,622,3
1604,83,92,622,1
1605,83,92,622,2
1606,83,92,622,4
1607,83,92,623,3
1608,83,92,623,1
1609,83,92,624,2
1610,83,92,623,2
1611,83,92,623,4
1612,83,92,623,5
1613,83,92,624,1
1614,83,92,624,4
1615,83,92,624,5
1616,83,92,625,1
1617,83,92,625,2
1618,83,92,625,4
1619,83,92,625,5
1620,83,92,626,2
1621,83,92,626,4
1622,83,92,626,5
1623,83,92,627,2
1624,83,92,627,4
1625,71,93,628,5
1626,71,93,628,4
1627,71,93,628,2
1628,71,93,629,2
1629,71,93,629,4
1630,71,93,629,5
1631,71,93,630,2
1632,71,93,630,4
1633,71,93,630,5
1634,22,60,631,2
1635,22,60,631,4
1636,22,60,631,5
1637,22,60,631,6
1638,22,60,632,2
1639,22,60,632,4
1640,22,60,632,5
1641,22,60,632,6
1642,68,,633,2
1643,68,,633,4
1644,68,,633,5
1645,68,,634,2
1646,68,,634,4
1647,68,,634,5
1648,68,,635,2
1649,68,,635,4
1650,68,,635,5
1651,68,,636,2
1652,68,,636,4
1653,68,,636,5
1654,68,,637,1
1655,68,,637,2
1656,68,,637,4
1657,67,94,638,5
1658,67,94,639,1
1659,67,94,639,2
1660,67,94,639,4
1661,67,94,639,5
1662,67,94,640,2
1663,67,94,640,4
1664,67,94,640,5
1665,67,94,640,6
1666,67,94,641,1
1667,67,94,641,2
1668,67,94,641,4
1669,67,94,641,5
1670,67,94,642,4
1671,67,94,642,5
1672,67,94,643,2
1673,67,94,643,4
1674,67,94,643,5
1675,67,94,643,6
1676,67,94,644,2
1677,67,94,644,4
1678,67,94,638,6
1679,67,94,638,7
1680,79,10,645,2
1681,79,10,645,4
1682,79,10,646,5
1683,79,10,646,6
1684,79,95,647,4
1685,79,95,647,5
1686,79,95,647,6
1687,79,3,648,2
1688,79,3,648,4
1689,79,96,649,6
1690,79,96,650,6
1691,79,96,651,5
1692,91,24,652,1
1693,91,24,652,2
1694,91,24,652,4
1695,91,24,652,5
1696,91,24,653,3
1697,91,24,653,1
1698,91,24,653,2
1699,91,24,653,4
1700,91,24,654,5
1701,91,24,654,6
1702,91,24,655,1
1703,91,24,655,2
1704,91,24,655,4
1705,91,24,655,5
1706,91,24,656,1
1707,91,24,656,2
1708,91,24,656,4
1709,91,24,656,5
1710,91,1,657,3
1711,91,1,657,1
1712,91,1,657,2
1713,91,1,657,4
1714,91,1,658,3
1715,91,1,658,1
1716,91,1,658,2
1717,91,1,658,4
1718,91,1,658,5
1719,91,1,659,1
1720,91,1,659,1
1721,91,1,659,4
1722,91,1,659,5
1723,91,25,660,2
1724,91,25,660,2
1725,91,25,660,4
1726,91,25,660,5
1727,91,25,661,2
1728,91,25,661,2
1729,91,25,661,4
1730,91,25,661,5
1731,64,97,662,4
1732,64,97,662,5
1733,64,97,663,2
1734,64,97,663,4
1735,64,97,663,5
1736,64,97,664,2
1737,64,97,664,4
1738,64,97,664,5
1739,64,97,665,4
1740,64,97,665,5
1741,64,97,665,6
1742,64,97,666,2
1743,64,97,666,4
1744,64,97,667,4
1745,64,97,667,5
1746,98,98,668,1
1747,98,98,669,2
1748,98,98,668,4
1749,98,98,669,1
1750,98,98,669,4
1751,98,98,670,1
1752,98,98,670,2
1753,98,98,670,4
1754,98,98,671,2
1755,98,98,671,4
1756,98,98,672,4
1757,98,98,672,5
1758,98,98,668,2
1759,98,99,673,1
1760,98,99,673,2
1761,98,99,673,4
1762,98,99,674,1
1763,98,99,674,2
1764,98,99,674,4
1765,98,99,675,1
1766,98,99,675,2
1767,98,99,675,4
1768,98,99,676,2
1769,98,99,676,4
1770,98,99,677,4
1771,98,99,677,5
1772,98,100,678,1
1773,98,100,678,2
1774,98,100,678,4
1775,98,100,679,1
1776,98,100,679,2
1777,98,100,679,4
1778,98,100,680,1
1779,98,100,680,2
1780,98,100,680,4
1781,98,100,681,2
1782,98,100,681,4
1783,98,100,682,4
1784,98,100,682,5
1785,98,101,683,1
1786,98,101,683,2
1787,98,101,683,4
1788,98,101,684,1
1789,98,101,684,2
1790,98,101,684,4
1791,98,101,685,1
1792,98,101,685,2
1793,98,101,685,4
1794,98,101,686,2
1795,98,101,686,4
1796,98,101,687,4
1797,98,101,687,5
1798,98,102,688,1
1799,98,102,688,2
1800,98,102,688,4
1801,98,102,689,1
1802,98,102,689,2
1803,98,102,689,4
1804,98,102,690,1
1805,98,102,690,2
1806,98,102,690,4
1807,98,102,691,2
1808,98,102,691,4
1809,98,102,692,4
1810,98,102,692,5
1811,64,103,693,3
1812,64,103,693,1
1813,64,103,693,2
1814,64,103,694,3
1815,64,103,694,1
1816,64,103,694,2
1817,64,103,694,4
1818,64,103,694,5
1819,64,103,695,3
1820,64,103,695,1
1821,64,103,696,2
1822,64,103,696,4
1823,64,103,696,5
1824,64,103,697,1
1825,64,103,697,2
1826,64,103,698,2
1827,64,103,698,4
1828,64,103,699,1
1829,64,103,699,2
1830,64,103,699,4
1831,64,103,700,3
1832,64,103,700,1
1833,64,103,700,2
1834,64,103,701,4
1835,64,103,701,5
1836,64,103,702,4
1837,64,103,702,5
1838,64,103,703,4
1839,64,103,703,2
1840,29,40,704,1
1841,29,40,704,2
1842,29,40,704,4
1843,29,40,704,5
1844,38,,705,3
1845,38,,705,1
1846,38,,705,2
1847,38,,705,4
1848,38,,705,5
1849,38,,706,5
1850,38,,707,5
1851,38,,708,5
1852,38,,709,5
1853,40,104,710,2
1854,40,104,711,4
1855,40,104,710,4
1856,40,104,712,4
1857,40,104,711,5
1858,40,104,710,5
1859,40,104,712,5
1860,29,105,713,1
1861,29,105,713,2
1862,29,105,714,4
1863,29,105,715,5
1864,29,105,716,2
1865,29,105,717,5
1866,29,105,718,5
1867,29,105,718,6
1868,41,106,719,7
1869,41,106,719,11
1870,41,106,719,6
1871,41,106,720,4
1872,41,106,720,5
1873,41,106,720,6
1874,41,106,721,4
1875,41,106,721,6
1876,41,106,721,2
1877,41,106,721,5
1878,41,106,722,4
1879,41,106,722,5
1880,41,106,722,6
1881,41,106,722,7
1882,41,106,723,2
1883,41,106,723,4
1884,41,106,723,5
1885,41,106,723,6
1886,40,22,99,2
1887,28,34,171,4
1888,28,34,171,5
1889,28,34,171,6
1890,28,35,172,4
1891,28,35,172,5
1892,28,35,173,4
1893,28,35,173,5
1894,53,107,724,3
1895,53,107,724,2
1896,53,107,724,1
1897,53,107,724,4
1898,53,107,724,6
1899,53,107,724,5
1900,53,107,725,11
1901,53,107,726,7
1902,53,107,727,3
1903,53,107,727,1
1904,53,107,727,4
1905,53,107,727,2
1906,53,107,728,11
1907,53,107,727,6
1908,53,107,729,7
1909,53,107,727,5
1910,53,107,730,4
1911,53,107,730,3
1912,53,107,730,1
1913,53,107,730,2
1914,53,107,730,5
1915,53,107,731,7
1916,53,107,730,6
1917,53,107,732,11
1918,80,,733,2
1919,80,,733,4
1920,80,,734,5
1921,80,,733,5
1922,80,,734,6
1923,80,,733,6
1924,80,,735,1
1925,80,,736,1
1926,80,,735,2
1927,80,,736,2
1928,80,,736,4
1929,80,,734,4
1930,80,,734,7
1931,80,,734,11
1932,79,5,16,4
1933,79,5,16,5
1934,79,5,16,6
1935,79,5,16,7
1936,79,108,737,5
1937,79,108,738,1
1938,79,108,739,4
1939,79,108,740,2
1940,79,109,42,5
1941,79,109,42,6
1942,79,109,42,7
1943,79,109,37,3
1944,79,109,37,1
1945,79,109,37,2
1946,79,109,37,4
1947,79,110,8,4
1948,79,110,6,2
1949,79,110,6,4
1950,79,110,7,4
1951,79,110,741,5
1952,79,110,741,6
1953,79,110,742,5
1954,79,110,742,6
1955,79,110,743,5
1956,79,110,744,3
1957,79,110,744,1
1958,79,110,743,6
1959,79,80,745,1
1960,79,80,745,2
1961,79,80,746,4
1962,79,80,747,4
1963,79,80,746,5
1964,79,80,747,5
1965,79,80,745,6
1966,79,80,745,7
1967,79,80,745,11
1968,63,111,748,5
1969,63,111,748,6
1970,63,111,748,7
1971,63,111,748,11
1972,63,111,749,2
1973,63,111,749,4
1974,63,111,749,5
1975,63,111,750,6
1976,63,111,750,7
1977,63,111,750,11
1978,40,112,751,7
1979,40,112,752,5
1980,40,112,753,5
1981,40,112,754,5
1982,40,112,755,4
1983,40,112,756,6
1984,40,112,757,4
1985,40,112,757,5
1986,40,112,758,4
1987,40,112,758,5
1988,40,112,758,6
1989,40,112,759,4
1990,40,112,759,5
1991,40,112,759,6
1992,35,113,760,5
1993,35,113,761,5
1994,35,113,761,7
1995,35,113,761,6
1996,35,113,762,6
1997,35,113,762,7
1998,35,113,760,7
1999,35,113,760,6
2000,35,114,763,5
2001,35,114,763,6
2002,35,114,764,5
2003,35,114,764,6
2004,35,114,763,4
2005,35,115,765,4
2006,35,115,765,5
2007,35,115,765,6
2008,35,113,762,5
2009,40,116,766,5
2010,40,116,767,5
2011,40,116,768,6
2012,40,116,769,5
2013,40,116,770,6
2014,40,116,766,6
2015,40,116,767,6
2016,40,116,769,6
2017,40,116,766,7
2018,40,116,767,2
2019,40,116,769,2
2020,40,116,767,4
2021,40,116,769,4
2022,74,,771,3
2023,74,,771,1
2024,74,,772,1
2025,74,,773,1
2026,74,,771,2
2027,74,,772,2
2028,74,,773,2
2029,74,,771,4
2030,74,,772,4
2031,74,,773,4
2032,58,,774,4
2033,58,,774,5
2034,58,,774,6
2035,58,,775,2
2036,58,,775,4
2037,58,,775,5
2038,58,,776,3
2039,58,,776,1
2040,58,,776,2
2041,40,17,74,5
2042,40,17,76,5
2043,40,17,777,5
2044,40,17,78,5
2045,40,17,778,5
2046,40,17,779,5
2047,40,17,780,5
2048,40,17,781,5
2049,40,17,778,4
2050,40,17,779,4
2051,40,17,78,2
2052,40,17,781,2
2053,40,17,781,4
2054,40,17,780,2
2055,40,17,780,4
2056,40,17,74,2
2057,40,17,74,4
2058,40,17,76,4
2059,40,17,77,2
2060,40,17,77,4
2061,40,17,78,4
2062,40,17,75,5
2063,40,17,76,2
2064,40,17,75,4
2065,40,19,782,5
2066,40,19,86,2
2067,40,19,84,2
2068,40,19,84,4
2069,40,19,87,2
2070,40,19,87,4
2071,40,19,783,1
2072,40,19,783,2
2073,40,19,85,2
2074,40,19,85,4
2075,40,19,86,4
2076,40,19,782,4
2077,40,18,83,5
2078,40,18,81,5
2079,40,18,784,5
2080,40,18,785,5
2081,40,18,786,1
2082,40,18,786,2
2083,40,18,787,1
2084,40,18,82,1
2085,40,18,82,2
2086,40,18,80,1
2087,40,18,80,2
2088,40,18,81,4
2089,40,18,83,4
2090,40,18,788,1
2091,40,18,79,2
2092,40,18,785,4
2093,40,18,784,4
2094,40,20,88,5
2095,40,20,90,5
2096,40,20,89,5
2097,40,20,789,5
2098,40,20,790,5
2099,40,20,88,2
2100,40,20,88,4
2101,40,20,88,6
2102,40,20,89,4
2103,40,20,89,6
2104,40,20,90,4
2105,40,20,90,6
2106,40,20,789,6
2107,40,20,789,4
2108,40,20,790,6
2109,40,20,790,4
2110,40,21,791,5
2111,40,21,792,5
2112,40,21,793,5
2113,40,21,97,5
2114,40,21,794,5
2115,40,21,791,4
2116,40,21,97,4
2117,40,21,793,4
2118,40,21,792,4
2119,40,21,794,4
2120,40,22,99,4
2121,40,22,99,5
2122,40,22,99,6
2123,40,22,99,7
2124,40,104,711,5
2125,40,104,710,5
2126,40,104,712,5
2127,40,104,710,2
2128,40,104,711,4
2129,40,104,710,4
2130,40,104,712,4
2131,40,104,711,6
2132,40,104,710,6
2133,40,104,712,6
2134,29,117,795,6
2135,29,117,796,1
2136,29,117,796,2
2137,29,117,796,5
2138,29,117,797,1
2139,29,117,797,2
2140,29,117,797,4
2141,29,117,798,2
2142,29,117,798,5
2143,29,117,798,6
2144,29,117,799,4
2145,29,117,799,5
2146,29,117,799,6
2147,29,117,795,4
2148,29,117,795,5
2149,97,118,800,2
2150,97,118,801,4
2151,97,118,802,4
2152,97,118,803,4
2153,97,118,800,5
2154,97,118,804,2
2155,97,118,805,2
2156,97,118,806,4
2157,97,118,806,5
2158,97,118,807,1
2159,97,118,808,2
2160,97,118,809,2
2161,97,118,810,2
2162,97,118,811,2
2163,97,118,807,4
2164,97,118,812,2
2165,97,118,813,4
2166,97,118,814,4
2167,97,118,815,4
2168,97,118,812,5
2169,61,,292,2
2170,61,,292,4
2171,61,,292,5
2172,50,,153,3
2173,50,,153,1
2174,50,,153,2
2175,50,,153,4
2176,41,119,211,2
2177,41,119,211,4
2178,41,119,816,2
2179,41,119,816,4
2180,41,119,817,2
2181,41,119,817,4
2182,80,,438,3
2183,80,,438,2
2184,80,,439,2
2185,80,,439,4
2186,80,,440,4
2187,80,,440,5
2188,80,,440,6
2189,80,,440,7
2190,80,,440,11
2191,80,,441,4
2192,80,,441,5
2193,54,,113,3
2194,54,,114,3
2195,54,,113,1
2196,54,,113,2
2197,54,,113,4
2198,54,,114,4
2199,54,,114,2
2200,54,,114,1
2201,78,51,240,4
2202,78,51,239,5
2203,78,51,241,3
2204,78,51,241,1
2205,78,51,241,2
2206,78,53,246,4
2207,78,53,245,5
2208,78,53,247,3
2209,78,53,247,1
2210,78,53,247,2
2211,78,120,818,4
2212,78,120,819,5
2213,78,120,820,2
2214,78,120,820,1
2215,30,,821,5
2216,30,,822,6
2217,30,,822,7
2218,43,121,823,6
2219,43,121,823,7
2220,43,121,824,5
2221,43,121,824,6
2222,43,121,825,5
2223,43,121,826,5
2224,43,121,827,6
2225,43,121,825,4
2226,43,121,828,4
2227,43,121,827,4
2228,43,121,827,5
2229,43,121,828,5
2230,43,121,827,2
2231,43,121,826,6
2232,35,59,294,1
2233,35,59,294,2
2234,35,59,295,2
2235,35,59,296,2
2236,35,59,297,2
2237,35,59,298,2
2238,35,59,294,4
2239,35,59,295,4
2240,35,59,296,4
2241,35,59,297,4
2242,35,59,298,4
2243,35,59,296,1
2244,35,59,295,1
2245,35,59,298,5
2246,35,59,298,6
2247,35,59,299,1
2248,35,59,300,1
2249,35,59,301,1
2250,35,59,299,2
2251,35,59,300,2
2252,35,59,301,2
2253,35,59,302,2
2254,35,59,303,2
2255,35,59,301,4
2256,35,59,299,4
2257,35,59,300,4
2258,35,59,302,4
2259,35,59,303,4
2260,35,59,303,5
2261,35,59,303,6
2262,71,,829,2
2263,71,,829,4
2264,71,,830,4
2265,64,,162,3
2266,64,,162,1
2267,64,,162,2
2268,64,,162,4
2269,64,,141,3
2270,64,,141,1
2271,64,,141,2
2272,64,,141,4
2273,12,,,
2274,95,,70,4
2275,95,,831,4
2276,95,,832,4
2277,95,,833,4
2278,95,,834,4
2279,95,,835,4
2280,95,,70,5
2281,95,,831,5
2282,95,,832,5
2283,95,,833,5
2284,95,,834,5
2285,95,,835,5
2286,26,122,836,2
2287,26,122,836,4
2288,26,122,836,1
2289,26,122,837,2
2290,26,122,837,4
2291,26,122,837,5
2292,26,122,838,4
2293,26,122,838,5
2294,26,122,838,6
2295,26,122,839,1
2296,26,122,839,2
2297,26,122,839,4
2298,26,122,840,5
2299,26,122,840,4
2300,26,122,841,5
2301,26,122,841,6
2302,40,17,74,4
2303,40,17,74,5
2304,40,17,76,4
2305,40,17,76,5
2306,40,17,777,5
2307,40,17,76,2
2308,40,17,77,2
2309,40,17,77,4
2310,40,17,78,4
2311,40,17,78,2
2312,40,17,78,5
2313,40,17,75,5
2314,40,17,75,4
2315,40,17,778,4
2316,40,17,779,4
2317,40,17,781,2
2318,40,17,781,4
2319,40,17,781,5
2320,40,17,778,5
2321,40,17,779,5
2322,40,17,780,2
2323,40,17,780,4
2324,40,17,780,5
2325,40,20,88,2
2326,40,20,88,4
2327,40,20,88,5
2328,40,20,88,6
2329,40,20,89,4
2330,40,20,89,5
2331,40,20,89,6
2332,40,20,90,4
2333,40,20,90,5
2334,40,20,90,6
2335,40,20,789,4
2336,40,20,789,5
2337,40,20,789,6
2338,40,20,790,4
2339,40,20,790,5
2340,40,20,790,6
2341,75,78,842,2
2342,75,78,843,2
2343,75,78,844,2
2344,75,78,845,4
2345,75,78,846,4
2346,75,78,847,4
2347,75,78,848,4
2348,75,78,849,5
2349,75,78,850,5
2350,75,78,851,5
2351,75,78,852,6
2352,75,78,852,7
2353,79,80,494,5
2354,79,80,495,5
2355,79,80,496,6
2356,79,80,496,7
2357,79,80,496,11
2358,79,80,497,6
2359,79,80,497,7
2360,79,80,497,11
2361,79,80,498,4
2362,79,80,499,1
2363,79,80,499,2
2364,79,80,500,1
2365,79,80,500,2
2366,79,80,501,1
2367,79,80,501,2
2368,79,110,853,2
2369,79,110,853,4
2370,79,110,521,2
2371,79,110,521,4
2372,79,110,854,2
2373,79,110,854,4
2374,79,110,855,5
2375,79,110,855,6
2376,79,110,856,5
2377,79,110,856,6
2378,79,110,857,5
2379,79,110,857,6
2380,79,108,528,6
2381,79,108,528,7
2382,79,108,527,4
2383,79,108,527,5
2384,79,108,529,2
2385,79,11,858,1
2386,79,11,859,1
2387,79,11,860,1
2388,79,11,861,1
2389,79,11,862,2
2390,79,11,862,4
2391,1,,,
2392,1,,,
2393,1,,,
2394,1,,,
2395,1,,,
2396,1,,,
2397,64,123,354,1
2398,64,,863,1
2399,64,,863,2
2400,64,,863,4
2401,64,,863,5
2402,28,35,172,2
2403,28,35,172,4
2404,28,35,172,5
2405,28,35,173,2
2406,28,35,173,4
2407,28,35,173,5
2408,51,124,864,2
2409,51,124,864,4
2410,51,124,864,5
2411,51,124,865,1
2412,51,124,865,2
2413,51,124,865,4
2414,51,124,865,5
2415,51,125,866,2
2416,51,125,866,4
2417,51,125,866,5
2418,51,125,866,6
2419,51,125,867,2
2420,51,125,867,4
2421,51,125,867,5
2422,51,125,868,2
2423,51,125,868,4
2452,29,54,869,2
2453,29,54,869,4
2454,29,54,869,5
2455,29,54,869,6
2456,29,54,870,1
2457,29,54,870,2
2458,29,54,870,4
2459,29,54,870,5
2460,29,54,871,2
2461,29,54,871,4
2462,29,54,871,5
2463,29,54,872,2
2464,29,54,872,4
2465,29,54,872,5
2466,29,54,873,6
2467,29,40,214,4
2468,29,40,874,5
2469,29,40,874,6
2470,34,12,50,5
2471,34,12,50,6
2472,34,12,48,4
2473,34,12,48,5
2474,34,12,51,5
2475,34,12,115,2
2476,34,12,115,4
2477,34,12,115,5
2478,34,12,49,2
2479,57,50,238,3
2480,57,50,238,1
2481,57,50,238,2
2482,57,50,238,4
2483,57,50,238,5
2484,57,50,238,6
2485,57,50,238,7
2486,57,49,235,2
2487,57,49,235,4
2488,57,49,235,5
2489,57,49,235,6
2490,57,49,236,2
2491,57,49,236,4
2492,57,49,236,5
2493,57,49,236,6
2494,57,49,237,2
2495,57,49,237,4
2496,57,47,229,4
2497,57,47,229,5
2498,57,47,229,6
2499,57,48,230,2
2500,57,48,230,4
2501,57,48,230,6
2502,57,48,230,5
2503,57,48,231,2
2504,57,48,231,4
2505,57,48,231,5
2506,57,48,231,6
2507,57,48,232,2
2508,57,48,232,4
2509,57,48,232,5
2510,57,48,232,6
2511,57,48,233,2
2512,57,48,233,4
2513,57,48,233,5
2514,57,48,234,2
2515,57,48,234,4
2516,57,48,234,5
2517,91,24,123,1
2518,91,24,123,2
2519,91,24,123,4
2520,91,24,123,5
2521,91,24,119,3
2522,91,24,119,1
2523,91,24,119,2
2524,91,24,119,4
2525,91,24,118,3
2526,91,24,118,1
2527,91,24,118,2
2528,91,24,118,4
2529,91,24,118,5
2530,91,1,1,3
2531,91,1,1,1
2532,91,1,1,2
2533,91,1,1,4
2534,91,1,1,5
2535,91,1,2,3
2536,91,1,2,1
2537,91,1,2,2
2538,91,1,2,4
2539,91,1,3,1
2540,91,1,3,2
2541,91,1,3,4
2542,91,1,4,1
2543,91,1,4,2
2544,91,1,4,4
2545,91,25,875,3
2546,91,25,875,1
2547,91,25,875,2
2548,91,25,876,4
2549,91,25,877,3
2550,91,25,877,1
2551,91,25,877,2
2552,91,25,878,3
2553,91,25,878,1
2554,91,25,878,2
2555,45,,116,1
2556,45,,116,2
2557,45,,117,1
2558,45,,117,2
2559,45,,116,3
2560,45,,117,3
2561,36,,146,1
2562,36,,146,2
2563,36,,879,3
2564,36,,879,1
2565,36,,879,2
2566,83,68,386,2
2567,83,68,386,4
2568,83,68,386,5
2569,83,68,880,1
2570,83,68,880,2
2571,83,68,880,4
2572,83,68,880,5
2573,83,68,881,4
2574,83,68,881,5
2575,83,68,391,1
2576,83,68,391,2
2577,83,68,391,4
2578,83,68,391,5
2579,89,71,882,3
2580,89,71,882,1
2581,89,71,882,2
2582,89,72,883,2
2583,89,72,883,4
2584,89,72,884,1
2585,89,72,884,2
2586,89,72,884,4
2587,89,72,885,1
2588,89,72,885,2
2589,89,72,885,4
2590,89,72,886,4
2591,89,70,887,4
2592,89,70,887,2
2593,67,32,164,1
2594,89,70,417,3
2595,89,70,417,1
2596,89,70,417,2
2597,89,70,417,4
2598,89,70,417,5
2599,89,70,418,3
2600,89,70,418,1
2601,89,70,418,2
2602,89,70,418,4
2603,89,70,418,5
2604,89,70,415,3
2605,89,70,415,1
2606,89,70,415,2
2607,89,70,415,4
2608,89,70,415,5
2609,89,70,416,3
2610,89,70,416,1
2611,89,70,416,2
2612,89,70,416,4
2613,89,70,416,5
2616,89,72,430,1
2617,89,72,430,2
2618,89,72,430,4
2619,89,72,425,1
2620,89,72,425,2
2621,89,72,425,4
2622,89,72,429,1
2623,89,72,429,2
2624,89,72,429,4
2625,89,72,426,1
2626,89,72,426,2
2627,89,72,426,4
2628,89,72,432,3
2629,89,72,432,1
2630,89,72,432,2
2631,89,72,432,4
2632,89,72,431,3
2633,89,72,431,1
2634,89,72,431,2
2635,89,72,431,4
2636,89,72,428,3
2637,89,72,428,1
2638,89,72,428,2
2639,89,72,428,4
2640,89,72,427,1
2641,89,71,422,1
2642,89,71,422,2
2643,89,71,422,4
2644,89,71,421,1
2645,89,71,421,2
2646,89,71,421,4
2647,89,71,423,1
2648,89,71,423,2
2649,89,71,423,4
2650,89,71,420,1
2651,89,71,420,2
2652,89,71,420,4
2656,89,38,194,4
2657,89,38,194,5
2666,89,72,427,2
2667,89,72,427,4
2677,89,73,433,1
2678,89,73,433,2
2679,89,73,433,4
2680,89,73,434,1
2681,89,73,434,2
2682,89,73,434,4
2683,89,71,419,1
2684,89,71,419,2
2685,89,71,419,4
2686,89,71,424,1
2687,89,71,424,2
2688,89,71,424,4
2694,60,42,353,4
2695,60,42,353,5
2696,60,42,594,2
2697,60,42,594,4
2698,60,42,594,5
2700,60,,308,7
2702,60,,253,4
2703,60,,253,5
2704,60,,253,6
2705,60,111,749,2
2706,60,111,749,4
2707,60,111,749,5
2708,60,111,750,6
2709,60,111,750,7
2710,60,111,750,11
2711,60,111,748,5
2712,60,111,748,6
2713,60,111,748,7
2714,60,111,748,11
2715,42,121,827,2
2729,24,126,888,4
2730,24,126,888,5
2731,89,127,821,5
2732,89,127,822,6
2733,89,127,822,7
2734,60,42,219,2
2735,60,42,219,4
2736,60,42,219,5
2737,60,42,339,2
2738,60,42,339,4
2739,60,42,339,5
2740,60,42,353,2
2741,55,,113,3
2742,55,,113,1
2743,55,,113,2
2744,55,,113,4
2745,55,,114,3
2746,55,,114,1
2747,55,,114,2
2748,55,,114,4
2749,55,12,50,5
2750,55,12,50,6
2751,55,12,48,4
2752,55,12,48,5
2753,55,12,51,5
2754,55,12,115,4
2755,55,12,115,2
2756,55,12,115,1
